cohort;0;12;24;36;48;60;72;84;96;108;120;132;144;156;168;180;cod_regsaud
2009-01;20.0;18.0;16.0;15.0;15.0;15.0;16.0;15.0;15.0;15.0;13.0;12.0;12.0;12.0;11.0;10.0;35021
2010-01;40.0;24.0;20.0;20.0;18.0;19.0;19.0;17.0;18.0;20.0;18.0;20.0;17.0;20.0;16.0;;35021
2011-01;60.0;48.0;39.0;37.0;32.0;27.0;28.0;27.0;28.0;25.0;24.0;19.0;16.0;18.0;;;35021
2012-01;90.0;82.0;74.0;64.0;65.0;61.0;57.0;49.0;46.0;45.0;46.0;43.0;41.0;;;;35021
2013-01;34.0;30.0;27.0;26.0;22.0;21.0;18.0;17.0;16.0;15.0;16.0;14.0;;;;;35021
2014-01;52.0;44.0;39.0;38.0;36.0;34.0;34.0;32.0;30.0;27.0;25.0;;;;;;35021
2015-01;53.0;47.0;41.0;40.0;41.0;32.0;29.0;26.0;25.0;24.0;;;;;;;35021
2016-01;47.0;41.0;39.0;35.0;32.0;30.0;27.0;27.0;27.0;;;;;;;;35021
2017-01;22.0;20.0;19.0;17.0;15.0;13.0;12.0;11.0;;;;;;;;;35021
2018-01;38.0;34.0;25.0;22.0;23.0;23.0;21.0;;;;;;;;;;35021
2019-01;43.0;36.0;32.0;27.0;23.0;20.0;;;;;;;;;;;35021
2020-01;64.0;56.0;50.0;46.0;43.0;;;;;;;;;;;;35021
2021-01;85.0;70.0;64.0;51.0;;;;;;;;;;;;;35021
2022-01;119.0;87.0;75.0;;;;;;;;;;;;;;35021
2023-01;66.0;48.0;;;;;;;;;;;;;;;35021
2024-01;62.0;;;;;;;;;;;;;;;;35021
2009-01;32.0;30.0;23.0;19.0;18.0;17.0;15.0;13.0;13.0;12.0;13.0;14.0;15.0;16.0;14.0;12.0;35101
2010-01;28.0;25.0;21.0;20.0;17.0;17.0;16.0;16.0;15.0;14.0;14.0;13.0;12.0;12.0;11.0;;35101
2011-01;36.0;32.0;28.0;26.0;24.0;23.0;21.0;21.0;21.0;20.0;23.0;24.0;21.0;22.0;;;35101
2012-01;74.0;68.0;65.0;63.0;64.0;60.0;56.0;54.0;48.0;50.0;50.0;46.0;41.0;;;;35101
2013-01;38.0;34.0;30.0;24.0;21.0;19.0;20.0;20.0;22.0;19.0;20.0;18.0;;;;;35101
2014-01;52.0;48.0;45.0;42.0;43.0;40.0;35.0;37.0;37.0;36.0;34.0;;;;;;35101
2015-01;48.0;43.0;40.0;36.0;32.0;29.0;30.0;30.0;29.0;25.0;;;;;;;35101
2016-01;46.0;41.0;39.0;35.0;30.0;30.0;30.0;29.0;28.0;;;;;;;;35101
2017-01;50.0;43.0;38.0;36.0;35.0;33.0;30.0;27.0;;;;;;;;;35101
2018-01;47.0;38.0;32.0;31.0;29.0;27.0;25.0;;;;;;;;;;35101
2019-01;32.0;26.0;26.0;23.0;21.0;19.0;;;;;;;;;;;35101
2020-01;48.0;40.0;37.0;32.0;29.0;;;;;;;;;;;;35101
2021-01;71.0;49.0;42.0;42.0;;;;;;;;;;;;;35101
2022-01;27.0;18.0;14.0;;;;;;;;;;;;;;35101
2023-01;50.0;36.0;;;;;;;;;;;;;;;35101
2024-01;64.0;;;;;;;;;;;;;;;;35101
2009-01;369.0;296.0;253.0;220.0;187.0;178.0;169.0;156.0;154.0;153.0;141.0;130.0;132.0;125.0;112.0;103.0;35011
2010-01;422.0;359.0;306.0;264.0;237.0;221.0;197.0;183.0;178.0;173.0;167.0;165.0;164.0;129.0;124.0;;35011
2011-01;353.0;289.0;263.0;240.0;216.0;184.0;187.0;181.0;160.0;158.0;148.0;143.0;131.0;117.0;;;35011
2012-01;320.0;274.0;236.0;216.0;190.0;182.0;171.0;159.0;153.0;150.0;151.0;137.0;127.0;;;;35011
2013-01;430.0;342.0;279.0;224.0;203.0;192.0;176.0;159.0;154.0;148.0;134.0;130.0;;;;;35011
2014-01;371.0;305.0;262.0;229.0;222.0;220.0;212.0;198.0;190.0;168.0;165.0;;;;;;35011
2015-01;422.0;344.0;298.0;278.0;258.0;236.0;230.0;218.0;196.0;184.0;;;;;;;35011
2016-01;282.0;231.0;212.0;198.0;181.0;167.0;154.0;133.0;130.0;;;;;;;;35011
2017-01;367.0;311.0;269.0;251.0;237.0;201.0;153.0;145.0;;;;;;;;;35011
2018-01;453.0;359.0;271.0;239.0;225.0;179.0;161.0;;;;;;;;;;35011
2019-01;389.0;303.0;262.0;233.0;183.0;163.0;;;;;;;;;;;35011
2020-01;372.0;261.0;227.0;178.0;152.0;;;;;;;;;;;;35011
2021-01;498.0;345.0;265.0;235.0;;;;;;;;;;;;;35011
2022-01;590.0;428.0;367.0;;;;;;;;;;;;;;35011
2023-01;612.0;485.0;;;;;;;;;;;;;;;35011
2024-01;652.0;;;;;;;;;;;;;;;;35011
2009-01;24.0;19.0;17.0;17.0;14.0;15.0;14.0;13.0;13.0;11.0;12.0;12.0;13.0;13.0;13.0;13.0;35092
2010-01;31.0;25.0;18.0;17.0;18.0;18.0;17.0;18.0;16.0;16.0;16.0;14.0;14.0;13.0;12.0;;35092
2011-01;41.0;36.0;32.0;30.0;29.0;28.0;28.0;27.0;26.0;24.0;27.0;27.0;27.0;25.0;;;35092
2012-01;31.0;29.0;25.0;23.0;22.0;20.0;19.0;20.0;20.0;19.0;20.0;20.0;19.0;;;;35092
2013-01;34.0;33.0;30.0;24.0;23.0;22.0;21.0;20.0;22.0;21.0;19.0;18.0;;;;;35092
2014-01;35.0;33.0;30.0;28.0;26.0;25.0;21.0;26.0;25.0;24.0;24.0;;;;;;35092
2015-01;50.0;45.0;38.0;32.0;31.0;28.0;28.0;25.0;27.0;22.0;;;;;;;35092
2016-01;22.0;20.0;15.0;15.0;14.0;13.0;13.0;12.0;13.0;;;;;;;;35092
2017-01;21.0;17.0;18.0;15.0;14.0;15.0;16.0;17.0;;;;;;;;;35092
2018-01;20.0;16.0;13.0;13.0;11.0;11.0;9.0;;;;;;;;;;35092
2019-01;23.0;16.0;15.0;16.0;15.0;14.0;;;;;;;;;;;35092
2020-01;30.0;25.0;24.0;23.0;23.0;;;;;;;;;;;;35092
2021-01;69.0;48.0;46.0;43.0;;;;;;;;;;;;;35092
2022-01;56.0;41.0;36.0;;;;;;;;;;;;;;35092
2023-01;24.0;20.0;;;;;;;;;;;;;;;35092
2024-01;39.0;;;;;;;;;;;;;;;;35092
2009-01;40.0;31.0;25.0;26.0;25.0;22.0;21.0;16.0;16.0;14.0;15.0;18.0;15.0;15.0;15.0;15.0;35071
2010-01;62.0;49.0;42.0;38.0;34.0;32.0;30.0;28.0;27.0;28.0;28.0;28.0;27.0;25.0;23.0;;35071
2011-01;44.0;39.0;37.0;30.0;33.0;30.0;32.0;30.0;27.0;26.0;26.0;25.0;23.0;23.0;;;35071
2012-01;53.0;42.0;39.0;30.0;25.0;26.0;25.0;22.0;21.0;19.0;18.0;21.0;22.0;;;;35071
2013-01;86.0;69.0;60.0;45.0;43.0;35.0;33.0;35.0;36.0;36.0;34.0;33.0;;;;;35071
2014-01;101.0;83.0;68.0;64.0;66.0;62.0;62.0;61.0;55.0;56.0;54.0;;;;;;35071
2015-01;81.0;56.0;52.0;47.0;43.0;47.0;45.0;44.0;43.0;38.0;;;;;;;35071
2016-01;107.0;91.0;76.0;76.0;75.0;73.0;72.0;72.0;66.0;;;;;;;;35071
2017-01;45.0;35.0;31.0;31.0;28.0;25.0;23.0;25.0;;;;;;;;;35071
2018-01;94.0;69.0;62.0;58.0;59.0;56.0;52.0;;;;;;;;;;35071
2019-01;78.0;59.0;55.0;54.0;55.0;50.0;;;;;;;;;;;35071
2020-01;83.0;70.0;66.0;62.0;59.0;;;;;;;;;;;;35071
2021-01;88.0;69.0;58.0;53.0;;;;;;;;;;;;;35071
2022-01;74.0;56.0;52.0;;;;;;;;;;;;;;35071
2023-01;84.0;68.0;;;;;;;;;;;;;;;35071
2024-01;117.0;;;;;;;;;;;;;;;;35071
2009-01;19.0;16.0;15.0;12.0;13.0;12.0;8.0;9.0;8.0;8.0;8.0;9.0;9.0;7.0;7.0;8.0;35061
2010-01;25.0;17.0;18.0;15.0;15.0;13.0;16.0;15.0;12.0;12.0;11.0;13.0;13.0;12.0;12.0;;35061
2011-01;36.0;29.0;24.0;23.0;23.0;23.0;25.0;24.0;24.0;23.0;23.0;21.0;20.0;18.0;;;35061
2012-01;26.0;22.0;17.0;15.0;15.0;15.0;13.0;14.0;15.0;13.0;12.0;11.0;11.0;;;;35061
2013-01;27.0;23.0;23.0;20.0;18.0;17.0;17.0;16.0;16.0;14.0;16.0;16.0;;;;;35061
2014-01;30.0;25.0;19.0;18.0;18.0;18.0;17.0;17.0;18.0;18.0;16.0;;;;;;35061
2015-01;53.0;41.0;40.0;35.0;35.0;34.0;35.0;31.0;30.0;32.0;;;;;;;35061
2016-01;42.0;33.0;31.0;31.0;29.0;32.0;31.0;26.0;23.0;;;;;;;;35061
2017-01;17.0;16.0;15.0;10.0;9.0;8.0;11.0;10.0;;;;;;;;;35061
2018-01;26.0;22.0;18.0;18.0;17.0;16.0;16.0;;;;;;;;;;35061
2019-01;22.0;18.0;17.0;14.0;11.0;9.0;;;;;;;;;;;35061
2020-01;36.0;32.0;32.0;28.0;27.0;;;;;;;;;;;;35061
2021-01;36.0;27.0;23.0;22.0;;;;;;;;;;;;;35061
2022-01;45.0;39.0;33.0;;;;;;;;;;;;;;35061
2023-01;36.0;32.0;;;;;;;;;;;;;;;35061
2024-01;37.0;;;;;;;;;;;;;;;;35061
2009-01;89.0;78.0;64.0;63.0;55.0;51.0;57.0;52.0;50.0;52.0;51.0;47.0;47.0;48.0;42.0;40.0;35155
2010-01;99.0;88.0;72.0;55.0;50.0;49.0;46.0;41.0;39.0;36.0;38.0;43.0;46.0;45.0;38.0;;35155
2011-01;105.0;81.0;75.0;59.0;61.0;58.0;57.0;53.0;49.0;50.0;48.0;44.0;41.0;44.0;;;35155
2012-01;159.0;143.0;131.0;126.0;117.0;116.0;116.0;113.0;106.0;106.0;103.0;98.0;95.0;;;;35155
2013-01;109.0;79.0;77.0;71.0;67.0;66.0;63.0;57.0;56.0;57.0;53.0;51.0;;;;;35155
2014-01;151.0;125.0;112.0;111.0;106.0;95.0;95.0;98.0;95.0;94.0;92.0;;;;;;35155
2015-01;196.0;149.0;143.0;134.0;117.0;116.0;118.0;117.0;102.0;101.0;;;;;;;35155
2016-01;180.0;148.0;134.0;130.0;120.0;120.0;120.0;116.0;111.0;;;;;;;;35155
2017-01;151.0;125.0;115.0;111.0;107.0;97.0;93.0;89.0;;;;;;;;;35155
2018-01;177.0;157.0;145.0;140.0;134.0;112.0;109.0;;;;;;;;;;35155
2019-01;185.0;154.0;146.0;131.0;123.0;124.0;;;;;;;;;;;35155
2020-01;224.0;193.0;179.0;156.0;141.0;;;;;;;;;;;;35155
2021-01;270.0;217.0;186.0;165.0;;;;;;;;;;;;;35155
2022-01;338.0;265.0;224.0;;;;;;;;;;;;;;35155
2023-01;272.0;232.0;;;;;;;;;;;;;;;35155
2024-01;238.0;;;;;;;;;;;;;;;;35155
2009-01;58.0;51.0;46.0;40.0;40.0;39.0;38.0;39.0;34.0;34.0;34.0;30.0;35.0;36.0;36.0;34.0;35064
2010-01;60.0;52.0;43.0;40.0;42.0;40.0;39.0;38.0;35.0;35.0;32.0;30.0;27.0;27.0;27.0;;35064
2011-01;62.0;56.0;52.0;51.0;46.0;43.0;43.0;40.0;38.0;36.0;33.0;33.0;35.0;32.0;;;35064
2012-01;65.0;60.0;49.0;45.0;42.0;40.0;38.0;37.0;35.0;33.0;34.0;35.0;35.0;;;;35064
2013-01;44.0;38.0;36.0;34.0;32.0;31.0;27.0;27.0;29.0;29.0;27.0;26.0;;;;;35064
2014-01;40.0;35.0;29.0;27.0;27.0;28.0;27.0;25.0;20.0;20.0;21.0;;;;;;35064
2015-01;76.0;70.0;62.0;57.0;59.0;55.0;52.0;51.0;49.0;45.0;;;;;;;35064
2016-01;45.0;41.0;36.0;32.0;32.0;30.0;25.0;28.0;27.0;;;;;;;;35064
2017-01;37.0;32.0;29.0;29.0;30.0;31.0;30.0;29.0;;;;;;;;;35064
2018-01;38.0;32.0;33.0;28.0;30.0;29.0;28.0;;;;;;;;;;35064
2019-01;52.0;44.0;42.0;38.0;38.0;31.0;;;;;;;;;;;35064
2020-01;54.0;43.0;37.0;34.0;32.0;;;;;;;;;;;;35064
2021-01;69.0;55.0;52.0;47.0;;;;;;;;;;;;;35064
2022-01;44.0;32.0;27.0;;;;;;;;;;;;;;35064
2023-01;57.0;48.0;;;;;;;;;;;;;;;35064
2024-01;75.0;;;;;;;;;;;;;;;;35064
2009-01;289.0;256.0;234.0;219.0;201.0;172.0;162.0;126.0;111.0;111.0;98.0;95.0;94.0;83.0;72.0;75.0;35014
2010-01;274.0;244.0;201.0;190.0;159.0;160.0;128.0;106.0;93.0;88.0;91.0;93.0;93.0;89.0;86.0;;35014
2011-01;151.0;115.0;104.0;91.0;89.0;77.0;62.0;52.0;53.0;54.0;53.0;54.0;50.0;52.0;;;35014
2012-01;364.0;314.0;273.0;251.0;231.0;218.0;208.0;196.0;192.0;189.0;190.0;189.0;180.0;;;;35014
2013-01;156.0;118.0;103.0;108.0;89.0;78.0;76.0;77.0;52.0;53.0;50.0;51.0;;;;;35014
2014-01;218.0;186.0;150.0;142.0;124.0;113.0;109.0;110.0;107.0;103.0;100.0;;;;;;35014
2015-01;245.0;203.0;168.0;156.0;115.0;120.0;119.0;116.0;112.0;110.0;;;;;;;35014
2016-01;358.0;312.0;261.0;245.0;226.0;216.0;208.0;183.0;169.0;;;;;;;;35014
2017-01;222.0;169.0;157.0;144.0;133.0;125.0;117.0;110.0;;;;;;;;;35014
2018-01;285.0;242.0;212.0;180.0;168.0;160.0;148.0;;;;;;;;;;35014
2019-01;286.0;239.0;212.0;200.0;180.0;165.0;;;;;;;;;;;35014
2020-01;343.0;296.0;258.0;221.0;196.0;;;;;;;;;;;;35014
2021-01;659.0;554.0;480.0;447.0;;;;;;;;;;;;;35014
2022-01;446.0;297.0;261.0;;;;;;;;;;;;;;35014
2023-01;394.0;293.0;;;;;;;;;;;;;;;35014
2024-01;350.0;;;;;;;;;;;;;;;;35014
2009-01;21.0;18.0;14.0;11.0;14.0;13.0;14.0;14.0;12.0;12.0;10.0;9.0;8.0;9.0;8.0;6.0;35095
2010-01;15.0;12.0;9.0;10.0;10.0;10.0;9.0;9.0;9.0;8.0;7.0;8.0;9.0;8.0;7.0;;35095
2011-01;24.0;24.0;23.0;21.0;19.0;17.0;17.0;16.0;14.0;14.0;13.0;14.0;14.0;15.0;;;35095
2012-01;15.0;13.0;11.0;11.0;12.0;9.0;9.0;9.0;9.0;9.0;9.0;10.0;10.0;;;;35095
2013-01;12.0;11.0;10.0;9.0;8.0;8.0;9.0;9.0;8.0;7.0;7.0;8.0;;;;;35095
2014-01;11.0;10.0;5.0;5.0;5.0;6.0;6.0;5.0;5.0;5.0;6.0;;;;;;35095
2015-01;21.0;18.0;16.0;15.0;12.0;11.0;10.0;9.0;9.0;10.0;;;;;;;35095
2016-01;16.0;15.0;14.0;15.0;15.0;14.0;14.0;12.0;11.0;;;;;;;;35095
2017-01;12.0;11.0;9.0;9.0;9.0;9.0;7.0;7.0;;;;;;;;;35095
2018-01;19.0;16.0;14.0;12.0;11.0;11.0;12.0;;;;;;;;;;35095
2019-01;24.0;20.0;20.0;18.0;17.0;16.0;;;;;;;;;;;35095
2020-01;18.0;16.0;15.0;14.0;14.0;;;;;;;;;;;;35095
2021-01;13.0;10.0;10.0;10.0;;;;;;;;;;;;;35095
2022-01;17.0;13.0;7.0;;;;;;;;;;;;;;35095
2023-01;17.0;14.0;;;;;;;;;;;;;;;35095
2024-01;16.0;;;;;;;;;;;;;;;;35095
2009-01;73.0;65.0;60.0;54.0;47.0;45.0;42.0;41.0;40.0;39.0;38.0;34.0;33.0;33.0;33.0;30.0;35062
2010-01;71.0;65.0;55.0;50.0;48.0;52.0;52.0;50.0;47.0;48.0;48.0;47.0;47.0;43.0;45.0;;35062
2011-01;106.0;89.0;81.0;80.0;77.0;72.0;71.0;69.0;63.0;62.0;66.0;64.0;64.0;64.0;;;35062
2012-01;94.0;74.0;73.0;71.0;66.0;64.0;63.0;65.0;65.0;63.0;61.0;61.0;59.0;;;;35062
2013-01;77.0;72.0;61.0;60.0;56.0;56.0;53.0;53.0;51.0;53.0;48.0;46.0;;;;;35062
2014-01;119.0;104.0;95.0;95.0;88.0;85.0;86.0;82.0;76.0;74.0;74.0;;;;;;35062
2015-01;181.0;166.0;150.0;147.0;147.0;145.0;144.0;139.0;136.0;130.0;;;;;;;35062
2016-01;94.0;83.0;75.0;72.0;65.0;62.0;59.0;60.0;60.0;;;;;;;;35062
2017-01;80.0;72.0;69.0;63.0;65.0;61.0;59.0;54.0;;;;;;;;;35062
2018-01;69.0;56.0;50.0;47.0;41.0;43.0;43.0;;;;;;;;;;35062
2019-01;126.0;103.0;92.0;82.0;75.0;72.0;;;;;;;;;;;35062
2020-01;121.0;103.0;106.0;97.0;90.0;;;;;;;;;;;;35062
2021-01;150.0;112.0;96.0;94.0;;;;;;;;;;;;;35062
2022-01;139.0;121.0;112.0;;;;;;;;;;;;;;35062
2023-01;155.0;123.0;;;;;;;;;;;;;;;35062
2024-01;159.0;;;;;;;;;;;;;;;;35062
2009-01;17.0;15.0;13.0;13.0;11.0;9.0;8.0;8.0;7.0;8.0;9.0;9.0;9.0;10.0;10.0;9.0;35052
2010-01;25.0;21.0;20.0;19.0;12.0;12.0;10.0;5.0;5.0;5.0;6.0;7.0;7.0;6.0;7.0;;35052
2011-01;26.0;24.0;21.0;20.0;14.0;15.0;14.0;15.0;14.0;14.0;14.0;14.0;14.0;14.0;;;35052
2012-01;11.0;11.0;11.0;9.0;7.0;6.0;5.0;5.0;5.0;5.0;5.0;5.0;4.0;;;;35052
2013-01;12.0;11.0;8.0;8.0;8.0;8.0;7.0;7.0;9.0;9.0;9.0;6.0;;;;;35052
2014-01;11.0;10.0;10.0;9.0;9.0;8.0;6.0;6.0;6.0;5.0;5.0;;;;;;35052
2015-01;17.0;15.0;14.0;10.0;9.0;9.0;8.0;8.0;8.0;8.0;;;;;;;35052
2016-01;18.0;15.0;15.0;15.0;12.0;12.0;11.0;9.0;8.0;;;;;;;;35052
2017-01;19.0;15.0;11.0;11.0;11.0;8.0;7.0;8.0;;;;;;;;;35052
2018-01;22.0;16.0;15.0;16.0;14.0;12.0;11.0;;;;;;;;;;35052
2019-01;24.0;19.0;18.0;17.0;16.0;17.0;;;;;;;;;;;35052
2020-01;19.0;18.0;17.0;17.0;14.0;;;;;;;;;;;;35052
2021-01;35.0;21.0;23.0;21.0;;;;;;;;;;;;;35052
2022-01;31.0;24.0;23.0;;;;;;;;;;;;;;35052
2023-01;39.0;32.0;;;;;;;;;;;;;;;35052
2024-01;70.0;;;;;;;;;;;;;;;;35052
2009-01;33.0;30.0;26.0;21.0;21.0;21.0;17.0;16.0;18.0;18.0;19.0;19.0;19.0;17.0;14.0;14.0;35023
2010-01;44.0;34.0;32.0;27.0;24.0;22.0;18.0;18.0;17.0;14.0;14.0;13.0;13.0;13.0;13.0;;35023
2011-01;40.0;25.0;18.0;15.0;16.0;12.0;14.0;13.0;13.0;12.0;13.0;12.0;11.0;12.0;;;35023
2012-01;37.0;32.0;18.0;18.0;16.0;15.0;16.0;16.0;14.0;15.0;15.0;15.0;13.0;;;;35023
2013-01;28.0;20.0;19.0;18.0;17.0;19.0;19.0;19.0;20.0;19.0;18.0;20.0;;;;;35023
2014-01;31.0;26.0;18.0;16.0;17.0;15.0;15.0;16.0;16.0;15.0;13.0;;;;;;35023
2015-01;39.0;30.0;28.0;22.0;25.0;22.0;23.0;24.0;22.0;24.0;;;;;;;35023
2016-01;29.0;25.0;16.0;13.0;12.0;12.0;13.0;11.0;10.0;;;;;;;;35023
2017-01;20.0;16.0;14.0;15.0;15.0;14.0;13.0;12.0;;;;;;;;;35023
2018-01;36.0;33.0;24.0;20.0;18.0;13.0;12.0;;;;;;;;;;35023
2019-01;56.0;46.0;40.0;30.0;28.0;28.0;;;;;;;;;;;35023
2020-01;34.0;29.0;19.0;18.0;18.0;;;;;;;;;;;;35023
2021-01;45.0;27.0;21.0;23.0;;;;;;;;;;;;;35023
2022-01;56.0;48.0;40.0;;;;;;;;;;;;;;35023
2023-01;33.0;32.0;;;;;;;;;;;;;;;35023
2024-01;37.0;;;;;;;;;;;;;;;;35023
2009-01;165.0;140.0;116.0;99.0;96.0;93.0;82.0;84.0;82.0;80.0;80.0;81.0;81.0;83.0;83.0;83.0;35163
2010-01;141.0;109.0;98.0;93.0;88.0;87.0;76.0;68.0;68.0;61.0;63.0;61.0;67.0;66.0;71.0;;35163
2011-01;145.0;120.0;116.0;112.0;100.0;98.0;97.0;88.0;82.0;84.0;82.0;88.0;86.0;85.0;;;35163
2012-01;166.0;139.0;128.0;128.0;118.0;118.0;111.0;105.0;104.0;91.0;97.0;85.0;86.0;;;;35163
2013-01;121.0;93.0;83.0;75.0;68.0;67.0;64.0;61.0;60.0;62.0;60.0;62.0;;;;;35163
2014-01;180.0;149.0;134.0;126.0;117.0;103.0;104.0;99.0;99.0;92.0;102.0;;;;;;35163
2015-01;191.0;160.0;144.0;138.0;129.0;125.0;119.0;122.0;123.0;124.0;;;;;;;35163
2016-01;179.0;153.0;128.0;110.0;96.0;92.0;93.0;85.0;84.0;;;;;;;;35163
2017-01;193.0;169.0;145.0;131.0;125.0;122.0;115.0;122.0;;;;;;;;;35163
2018-01;197.0;146.0;133.0;125.0;120.0;100.0;101.0;;;;;;;;;;35163
2019-01;224.0;186.0;162.0;148.0;141.0;136.0;;;;;;;;;;;35163
2020-01;294.0;226.0;203.0;181.0;172.0;;;;;;;;;;;;35163
2021-01;309.0;244.0;203.0;196.0;;;;;;;;;;;;;35163
2022-01;368.0;293.0;255.0;;;;;;;;;;;;;;35163
2023-01;288.0;239.0;;;;;;;;;;;;;;;35163
2024-01;571.0;;;;;;;;;;;;;;;;35163
2009-01;38.0;33.0;33.0;26.0;25.0;24.0;24.0;24.0;24.0;25.0;25.0;25.0;24.0;22.0;23.0;22.0;35063
2010-01;46.0;37.0;31.0;27.0;29.0;24.0;24.0;22.0;20.0;19.0;18.0;15.0;18.0;16.0;15.0;;35063
2011-01;43.0;32.0;29.0;25.0;28.0;27.0;26.0;24.0;25.0;22.0;22.0;19.0;21.0;22.0;;;35063
2012-01;60.0;50.0;43.0;44.0;41.0;41.0;39.0;39.0;39.0;40.0;40.0;40.0;39.0;;;;35063
2013-01;44.0;33.0;30.0;29.0;29.0;29.0;29.0;26.0;25.0;26.0;27.0;29.0;;;;;35063
2014-01;99.0;86.0;78.0;72.0;69.0;68.0;66.0;60.0;55.0;55.0;51.0;;;;;;35063
2015-01;74.0;69.0;61.0;57.0;56.0;57.0;54.0;54.0;56.0;54.0;;;;;;;35063
2016-01;67.0;60.0;51.0;52.0;48.0;42.0;39.0;39.0;39.0;;;;;;;;35063
2017-01;39.0;35.0;25.0;24.0;22.0;21.0;21.0;22.0;;;;;;;;;35063
2018-01;74.0;53.0;53.0;39.0;39.0;35.0;35.0;;;;;;;;;;35063
2019-01;90.0;78.0;61.0;57.0;56.0;53.0;;;;;;;;;;;35063
2020-01;73.0;60.0;40.0;36.0;36.0;;;;;;;;;;;;35063
2021-01;148.0;119.0;94.0;90.0;;;;;;;;;;;;;35063
2022-01;127.0;98.0;77.0;;;;;;;;;;;;;;35063
2023-01;152.0;126.0;;;;;;;;;;;;;;;35063
2024-01;112.0;;;;;;;;;;;;;;;;35063
2009-01;144.0;127.0;114.0;98.0;98.0;94.0;90.0;85.0;84.0;82.0;80.0;71.0;68.0;68.0;62.0;57.0;35171
2010-01;119.0;95.0;75.0;70.0;64.0;63.0;67.0;67.0;61.0;61.0;61.0;59.0;53.0;51.0;52.0;;35171
2011-01;136.0;118.0;107.0;86.0;85.0;82.0;82.0;73.0;64.0;62.0;69.0;63.0;58.0;54.0;;;35171
2012-01;138.0;121.0;108.0;98.0;89.0;91.0;84.0;78.0;78.0;74.0;68.0;63.0;64.0;;;;35171
2013-01;163.0;130.0;129.0;116.0;106.0;97.0;92.0;84.0;77.0;79.0;78.0;75.0;;;;;35171
2014-01;234.0;200.0;173.0;170.0;150.0;141.0;141.0;132.0;125.0;123.0;110.0;;;;;;35171
2015-01;249.0;203.0;184.0;177.0;163.0;161.0;149.0;144.0;135.0;124.0;;;;;;;35171
2016-01;213.0;175.0;148.0;146.0;126.0;118.0;110.0;111.0;100.0;;;;;;;;35171
2017-01;158.0;133.0;118.0;115.0;101.0;96.0;93.0;84.0;;;;;;;;;35171
2018-01;228.0;180.0;157.0;150.0;141.0;132.0;119.0;;;;;;;;;;35171
2019-01;298.0;253.0;226.0;217.0;219.0;210.0;;;;;;;;;;;35171
2020-01;332.0;284.0;269.0;264.0;246.0;;;;;;;;;;;;35171
2021-01;337.0;268.0;258.0;242.0;;;;;;;;;;;;;35171
2022-01;237.0;190.0;155.0;;;;;;;;;;;;;;35171
2023-01;213.0;156.0;;;;;;;;;;;;;;;35171
2024-01;284.0;;;;;;;;;;;;;;;;35171
2009-01;26.0;22.0;19.0;17.0;16.0;16.0;16.0;16.0;16.0;15.0;14.0;13.0;12.0;11.0;12.0;11.0;35143
2010-01;40.0;34.0;28.0;27.0;29.0;27.0;23.0;21.0;20.0;19.0;19.0;20.0;16.0;15.0;16.0;;35143
2011-01;27.0;26.0;23.0;22.0;18.0;17.0;16.0;15.0;18.0;16.0;16.0;15.0;15.0;15.0;;;35143
2012-01;16.0;15.0;14.0;12.0;11.0;11.0;11.0;8.0;6.0;3.0;3.0;4.0;3.0;;;;35143
2013-01;10.0;10.0;8.0;9.0;7.0;7.0;6.0;7.0;7.0;7.0;6.0;6.0;;;;;35143
2014-01;35.0;32.0;30.0;29.0;29.0;27.0;24.0;25.0;17.0;15.0;17.0;;;;;;35143
2015-01;27.0;23.0;21.0;16.0;15.0;15.0;14.0;13.0;12.0;12.0;;;;;;;35143
2016-01;19.0;16.0;16.0;15.0;12.0;12.0;12.0;11.0;11.0;;;;;;;;35143
2017-01;14.0;9.0;7.0;6.0;7.0;6.0;4.0;5.0;;;;;;;;;35143
2018-01;32.0;25.0;22.0;21.0;20.0;20.0;18.0;;;;;;;;;;35143
2019-01;30.0;28.0;25.0;23.0;22.0;23.0;;;;;;;;;;;35143
2020-01;30.0;27.0;24.0;23.0;22.0;;;;;;;;;;;;35143
2021-01;35.0;33.0;28.0;26.0;;;;;;;;;;;;;35143
2022-01;43.0;32.0;27.0;;;;;;;;;;;;;;35143
2023-01;33.0;24.0;;;;;;;;;;;;;;;35143
2024-01;33.0;;;;;;;;;;;;;;;;35143
2009-01;21.0;21.0;16.0;15.0;15.0;15.0;14.0;12.0;13.0;13.0;12.0;11.0;11.0;11.0;11.0;9.0;35065
2010-01;10.0;8.0;6.0;5.0;5.0;5.0;4.0;4.0;4.0;2.0;2.0;2.0;2.0;2.0;1.0;;35065
2011-01;21.0;18.0;18.0;14.0;15.0;15.0;15.0;16.0;14.0;14.0;13.0;11.0;13.0;13.0;;;35065
2012-01;37.0;36.0;29.0;27.0;27.0;26.0;23.0;24.0;24.0;23.0;21.0;22.0;21.0;;;;35065
2013-01;13.0;12.0;8.0;9.0;8.0;5.0;5.0;4.0;3.0;2.0;2.0;3.0;;;;;35065
2014-01;31.0;28.0;27.0;25.0;25.0;22.0;17.0;18.0;17.0;15.0;14.0;;;;;;35065
2015-01;35.0;32.0;29.0;29.0;27.0;24.0;23.0;21.0;22.0;24.0;;;;;;;35065
2016-01;18.0;17.0;14.0;14.0;11.0;10.0;10.0;9.0;8.0;;;;;;;;35065
