;ano;retention;regiao_saude
8;2022-01;0.5285457196981267;26004
9;2023-01;0.5754037443157063;26004
10;2024-01;0.5998282288768986;26004
0;2014-01;0.34455690670897055;26006
1;2015-01;0.3594879545007422;26006
2;2016-01;0.36010630460758336;26006
3;2017-01;0.35906711054959434;26006
4;2018-01;0.3562854892287474;26006
5;2019-01;0.346537312476036;26006
6;2020-01;0.34874878571982526;26006
7;2021-01;0.3565624159300142;26006
8;2022-01;0.35590649495744303;26006
9;2023-01;0.3632831863838451;26006
10;2024-01;0.3638734035113684;26006
0;2014-01;0.40814460844599765;26008
1;2015-01;0.42086141429268553;26008
2;2016-01;0.4290823558301863;26008
3;2017-01;0.3956721635171826;26008
4;2018-01;0.3968744247860309;26008
5;2019-01;0.3425437053147363;26008
6;2020-01;0.337715869777761;26008
7;2021-01;0.3504737966467792;26008
8;2022-01;0.3837139080309803;26008
9;2023-01;0.3764796905278637;26008
10;2024-01;0.35462739778894065;26008
0;2014-01;0.4667192503455017;26011
1;2015-01;0.4679299547005661;26011
2;2016-01;0.4997459672084297;26011
3;2017-01;0.5246242851480067;26011
4;2018-01;0.5781657251467509;26011
5;2019-01;0.47186821271862234;26011
6;2020-01;0.4770124966955236;26011
7;2021-01;0.4753296391640124;26011
8;2022-01;0.5106128830519074;26011
9;2023-01;0.4821538461538461;26011
10;2024-01;0.43405887939221277;26011
0;2014-01;0.30419308141566415;26005
1;2015-01;0.33733570001654134;26005
2;2016-01;0.3389879248259979;26005
3;2017-01;0.341824167207441;26005
4;2018-01;0.35116193408430635;26005
5;2019-01;0.31664625092646864;26005
6;2020-01;0.26620805027766703;26005
7;2021-01;0.34452383129022157;26005
8;2022-01;0.33667414860603484;26005
9;2023-01;0.3681428771035014;26005
10;2024-01;0.3624732315304872;26005
0;2014-01;0.5267857142857143;26012
1;2015-01;0.5803571428571429;26012
2;2016-01;0.5816137566137566;26012
3;2017-01;0.5962962962962963;26012
4;2018-01;0.4765015015015015;26012
5;2019-01;0.44866502866502866;26012
6;2020-01;0.4661273701780031;26012
7;2021-01;0.5806857786604622;26012
8;2022-01;0.5460277505847125;26012
9;2023-01;0.5541181150463851;26012
10;2024-01;0.5802489244985277;26012
0;2014-01;0.34531369337721796;26007
1;2015-01;0.37045352417840516;26007
2;2016-01;0.401258947932335;26007
3;2017-01;0.3644216498047143;26007
4;2018-01;0.3827017455368205;26007
5;2019-01;0.28670655030264297;26007
6;2020-01;0.36747046380849197;26007
7;2021-01;0.34855789336319576;26007
8;2022-01;0.373869473668348;26007
9;2023-01;0.3699694642013188;26007
10;2024-01;0.3973363520025483;26007
0;2014-01;0.4356390977443609;52010
1;2015-01;0.4392617908407382;52010
2;2016-01;0.3906766917293233;52010
3;2017-01;0.35744188056347764;52010
4;2018-01;0.43131362889983577;52010
5;2019-01;0.44116331943918147;52010
6;2020-01;0.45817962163902093;52010
7;2021-01;0.5408934224840788;52010
8;2022-01;0.5138648902567877;52010
9;2023-01;0.5395181153978166;52010
10;2024-01;0.4704716498838309;52010
0;2014-01;0.40476190476190477;31080
1;2015-01;0.4107142857142857;31080
2;2016-01;0.4722222222222222;31080
3;2017-01;0.5925925925925926;31080
4;2018-01;0.6064814814814815;31080
5;2019-01;0.5059974747474747;31080
6;2020-01;0.4586489898989899;31080
7;2021-01;0.47916666666666663;31080
8;2022-01;0.47395382395382396;31080
9;2023-01;0.5188241865661221;31080
10;2024-01;0.5731159521482102;31080
0;2014-01;0.4166666666666667;31040
1;2015-01;0.39166666666666666;31040
2;2016-01;0.4083333333333333;31040
3;2017-01;0.3399585921325052;31040
4;2018-01;0.45111283643892336;31040
5;2019-01;0.4044608804620246;31040
6;2020-01;0.35000264407822623;31040
7;2021-01;0.4021482152253454;31040
8;2022-01;0.45135499175746857;31040
9;2023-01;0.48577057617305297;31040
10;2024-01;0.5113572701807996;31040
0;2014-01;0.2490530303030303;31050
1;2015-01;0.2508417508417508;31050
2;2016-01;0.3707247917774234;31050
3;2017-01;0.40245879851143007;31050
4;2018-01;0.306328320802005;31050
5;2019-01;0.29543859649122806;31050
6;2020-01;0.35634085213032585;31050
7;2021-01;0.39197012138188614;31050
8;2022-01;0.4939716492657669;31050
9;2023-01;0.5040701128936422;31050
10;2024-01;0.5597674513901694;31050
0;2014-01;0.4829365079365079;31096
1;2015-01;0.49186507936507934;31096
2;2016-01;0.46543040293040294;31096
3;2017-01;0.4357142857142858;31096
4;2018-01;0.4228937728937729;31096
5;2019-01;0.3579087579087579;31096
6;2020-01;0.3581973581973582;31096
7;2021-01;0.346493783993784;31096
8;2022-01;0.44804292929292927;31096
9;2023-01;0.3620707070707071;31096
10;2024-01;0.41515873015873017;31096
0;2014-01;0.38646464646464646;31068
1;2015-01;0.3446783625730994;31068
2;2016-01;0.4052631578947368;31068
3;2017-01;0.30861006683375103;31068
4;2018-01;0.33246563378142324;31068
5;2019-01;0.4010252904989747;31068
6;2020-01;0.42673160173160174;31068
7;2021-01;0.39137085137085137;31068
8;2022-01;0.4348629148629149;31068
9;2023-01;0.3774314574314574;31068
10;2024-01;0.433097896255791;31068
0;2014-01;0.5;11007
1;2015-01;0.5740740740740741;11007
2;2016-01;0.6890838206627681;11007
3;2017-01;0.5263157894736842;11007
4;2018-01;0.5169172932330827;11007
